mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.659984827041626,0.022822888448448053,0.05673141479492187,0.004304155771946987,0.05,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 100}",0.015503875968992248,0.06060606060606061,0.061068702290076333,0.09022556390977443,0.015503875968992248,0.04858161574877917,0.029062025947032333,6,0.03468208092485549,0.05714285714285714,0.057034220532319393,0.04961832061068702,0.07183364839319471,0.05406222552078275,0.012078781493665923
1.6508252620697021,0.3705033286465555,0.1393130302429199,0.04992197129168918,0.05,200,"{'model__learning_rate': 0.05, 'model__n_estimators': 200}",0.07518796992481203,0.06060606060606061,0.09022556390977443,0.09022556390977443,0.04580152671755725,0.07240933701359575,0.017261805150042584,4,0.05714285714285714,0.07183364839319471,0.06439393939393939,0.06439393939393939,0.0898876404494382,0.06953040495467377,0.011188743137901148
0.7411903858184814,0.1499150762033751,0.058740997314453126,0.011558507508346406,0.1,100,"{'model__learning_rate': 0.1, 'model__n_estimators': 100}",0.07518796992481203,0.06060606060606061,0.09022556390977443,0.09022556390977443,0.04580152671755725,0.07240933701359575,0.017261805150042584,4,0.05714285714285714,0.07183364839319471,0.06439393939393939,0.06439393939393939,0.08630393996247655,0.06881366485728144,0.009902582722323394
1.309330987930298,0.021382339576409972,0.09384145736694335,0.0014933931145256385,0.1,200,"{'model__learning_rate': 0.1, 'model__n_estimators': 200}",0.13138686131386862,0.08955223880597014,0.1044776119402985,0.1044776119402985,0.07518796992481203,0.10101645878504954,0.018680790607588406,3,0.09345794392523364,0.10408921933085502,0.10037174721189591,0.10037174721189591,0.10760667903525047,0.10117946734302619,0.004705368301829799
0.6644680023193359,0.027595765879932965,0.052463436126708986,0.0004854258385204641,0.5,100,"{'model__learning_rate': 0.5, 'model__n_estimators': 100}",0.3950617283950617,0.2191780821917808,0.272108843537415,0.2465753424657534,0.2097902097902098,0.2685428412760441,0.06691945504843946,2,0.2709030100334448,0.2727272727272727,0.29983525535420097,0.2847571189279732,0.28187919463087246,0.28202037033475286,0.010342506610191456
1.5082022190093993,0.22349257036107564,0.11787986755371094,0.028842200789508565,0.5,200,"{'model__learning_rate': 0.5, 'model__n_estimators': 200}",0.40718562874251496,0.3057324840764331,0.34838709677419355,0.3137254901960784,0.3116883116883117,0.33734380229550637,0.0379872067377069,1,0.3054187192118227,0.37888198757763975,0.35331230283911674,0.3673469387755102,0.37245696400625977,0.35548338248206984,0.026410320911657476
